file,ch1_rms,ch1_peak,ch1_std,ch1_kurtosis,ch2_rms,ch2_peak,ch2_std,ch2_kurtosis,ch3_rms,ch3_peak,ch3_std,ch3_kurtosis,ch4_rms,ch4_peak,ch4_std,ch4_kurtosis,ch5_rms,ch5_peak,ch5_std,ch5_kurtosis,ch6_rms,ch6_peak,ch6_std,ch6_kurtosis,ch7_rms,ch7_peak,ch7_std,ch7_kurtosis,ch8_rms,ch8_peak,ch8_std,ch8_kurtosis,timestamp,time_to_failure,days_to_failure
2003.11.18.06.22.30,0.15320418440480216,0.72,0.09824350442374667,1.206097358739152,0.1459902477613017,0.593,0.08874935855343531,1.225681472263605,0.1499765220884068,0.786,0.09318298925758041,0.32221292814676206,0.1397066882444587,0.64,0.07606439666413048,0.47893933842296965,0.1608225656039036,0.718,0.11331645533731724,0.7592416919159413,0.16310267223271704,0.791,0.11773555516345545,0.6111167504370116,0.14134725564964995,0.579,0.08233638761170646,1.085414242708981,0.14227562379058473,0.645,0.08413441868808341,1.1393177264109031,2003-11-18 06:22:30,185.29055555555556,7.720439814814815
2003.11.18.06.32.30,0.1525392226711707,0.696,0.09883835130047304,0.8450052494307307,0.14629991202257267,0.576,0.08909627910598068,1.1016409995760066,0.1495650858074107,0.659,0.0932517857459727,0.22517905251288894,0.13918236687885432,0.547,0.0757753154248415,0.43049578480434736,0.1594476361745154,0.745,0.11136090346755913,0.52082695462237,0.16219794538257298,0.942,0.11546608239463352,0.5679499254981528,0.14135493336810004,0.559,0.08387252156764438,1.2697785852615722,0.14204988773479812,0.542,0.08459285285008844,0.9241344597528469,2003-11-18 06:32:30,185.1238888888889,7.713495370370371
2003.11.18.06.42.30,0.15296680380529054,0.852,0.09767098573803959,0.9465701631438095,0.1469465395919444,0.618,0.08809763942167853,0.8775666129281174,0.1500272598927858,0.662,0.092295149134432,0.3038240088936699,0.14022267291007853,0.593,0.0754710452652965,0.3524801109228206,0.1603169235196237,0.837,0.11165925153419229,0.800570092209461,0.16366931904328846,0.75,0.11579624485781868,0.5424463108157762,0.14151361083224911,0.532,0.08215111876136261,1.0696689875842562,0.14135806948523932,0.557,0.08248435725800703,0.9761414349582029,2003-11-18 06:42:30,184.9572222222222,7.706550925925925
2003.11.18.06.52.30,0.15271019437744449,0.657,0.09755387270770102,1.0833733099695335,0.14646294176530417,0.562,0.08821890512752066,0.816163477075952,0.1496543515945055,0.659,0.09315976952189627,0.13405371876183114,0.13999404598109255,0.569,0.0763465792605376,0.3678172977077425,0.15972116037728257,0.684,0.11152296637557127,0.6700815709062069,0.16227067848413998,0.681,0.11498823686601603,0.43534346707623417,0.14085556029915006,0.549,0.08222417541437083,1.0430604060706843,0.1407945257683271,0.591,0.08326150802789589,1.0326630037299998,2003-11-18 06:52:30,184.79055555555556,7.6996064814814815
2003.11.18.07.02.30,0.1526219127195944,0.769,0.09808907871480492,1.0069082616774807,0.14775229036005033,0.598,0.08809714843937792,0.9550137517431923,0.14868915115728853,0.62,0.09196892826893834,0.12047815768516035,0.13928001002084345,0.518,0.07489421749406923,0.36937765337467754,0.158744758925541,0.679,0.10951340828021285,0.6800084639068951,0.16160262406739798,0.725,0.11467386043419671,0.4741980642616861,0.14017401312325378,0.518,0.0809437147827005,1.0077948112331292,0.14163829665764174,0.503,0.08320186317985763,0.7483900206598801,2003-11-18 07:02:30,184.6238888888889,7.692662037037038
2003.11.18.07.12.30,0.15420917998422223,0.793,0.09838003034010881,0.8114882553592708,0.14787849956895566,0.552,0.08818666814268525,0.5806925216595613,0.15035245911820208,0.71,0.0932593727468834,0.4089057805787455,0.14035402033925007,0.535,0.07531978692537657,0.4715750446966971,0.16138375221352247,0.801,0.11183335758644908,0.7294272388538032,0.164381873668069,0.691,0.11602793157170632,0.5876378240706526,0.14107522407444992,0.496,0.0806641857614246,0.7252306259963226,0.14082240398065438,0.579,0.082437923071329,1.029453839499042,2003-11-18 07:12:30,184.4572222222222,7.685717592592592
2003.11.18.07.22.30,0.15561028529204576,0.94,0.10174519914102191,1.5233814800583039,0.14888821293565138,0.632,0.09076924379241194,1.1888714752700267,0.15013446837335523,0.645,0.09374621623854638,0.2818354783040182,0.13932213683582376,0.481,0.07587585986459262,0.5351000763474669,0.16052995166279524,0.957,0.11357881984520582,0.9174149317734956,0.16279286514881228,0.774,0.1165694905972105,0.619441608874749,0.14030195446869004,0.566,0.08190354949084068,1.1376025228297797,0.14229517952212709,0.557,0.0848764637058079,1.1748425287425075,2003-11-18 07:22:30,184.29055555555556,7.6787731481481485
2003.11.18.07.32.30,0.15437382622276438,0.779,0.0992288667947545,0.9835832439951036,0.14758572422864533,0.652,0.08868711220649157,1.0283592811557885,0.14934994265514048,0.679,0.0925076195097384,0.2692937122566863,0.13981993215466232,0.603,0.07578732834935974,0.43311528304218117,0.16123890238580182,0.908,0.11376952200106304,0.7473593667214327,0.16382843794676832,0.737,0.11795945074786507,0.551109273333946,0.13859712967976195,0.601,0.07935415039740053,0.9244925777253421,0.1410219635002049,0.522,0.08270867413760781,0.9332965209878497,2003-11-18 07:32:30,184.1238888888889,7.671828703703704
2003.11.18.07.42.30,0.15350560733854318,0.696,0.0969003293743401,0.8081075852131736,0.14830771299691395,0.618,0.08813136692281416,0.7130726004140127,0.1502958298643358,0.603,0.09256086052388586,0.14728718504152472,0.14021253625216837,0.479,0.0749555550644579,0.34858075652013865,0.16172582306392236,0.767,0.11262226472950825,0.6682623518191058,0.16333951547146552,0.83,0.11502928826384633,0.6368559092611026,0.14061737270982025,0.518,0.07988125617347767,1.0788359264199388,0.14147719853417415,0.503,0.08207528632104294,0.9226032714360342,2003-11-18 07:42:30,183.9572222222222,7.664884259259259
2003.11.18.07.52.30,0.15307541145395256,0.698,0.09814715804056948,0.9083450899367311,0.14640115786235264,0.574,0.08850064384527874,0.9820883568489833,0.148618567196784,0.547,0.09141722392553558,0.12338479208738118,0.13952729662652485,0.532,0.07497755002280089,0.2981783102602944,0.15781831966373353,0.742,0.10873641303667277,0.6023974832193146,0.16184536890964782,0.754,0.11359993344925186,0.4725180737679908,0.13755764789403976,0.527,0.07749233880155369,0.8106079582108219,0.14173662890253969,0.627,0.08275389735186162,0.9375296190513707,2003-11-18 07:52:30,183.79055555555556,7.657939814814815
2003.11.18.08.02.30,0.15440923124398806,0.737,0.09893703323117857,1.3493302194864922,0.14790491247678567,0.659,0.08937258696545076,1.007114381026609,0.15041895220230936,0.698,0.09313527615166334,0.22363826485615368,0.14024316842207502,0.469,0.07670984483667403,0.4708165084757847,0.15864512622270735,0.811,0.10926895507900615,0.6084406095201955,0.16335825113195424,0.781,0.11534484438350959,0.6223235695203564,0.14168287531739016,0.562,0.08386756739296773,0.9550789364315078,0.14157648006300783,0.537,0.08398371966490073,0.781156042963417,2003-11-18 08:02:30,183.6238888888889,7.650995370370371
2003.11.18.08.12.30,0.15335969864331617,0.823,0.09607948442361888,1.0373845191369373,0.14708643425083429,0.618,0.08731471381688469,1.2161763161307775,0.15018445478472256,0.613,0.09256910783865606,0.1011233929502624,0.13955598604928238,0.464,0.07527190255209744,0.29759424108844224,0.16029573377237774,0.833,0.11109615452696951,0.6163211139175413,0.16370754026688683,0.784,0.11585762232456194,0.533917838133593,0.14016480708270265,0.51,0.08217389163710809,0.991007256485938,0.1430204452304154,0.579,0.08413611704112262,1.1274220027746402,2003-11-18 08:12:30,183.4572222222222,7.644050925925925
2003.11.18.08.22.30,0.15154733767585832,0.667,0.09546706612706815,0.9509190905215585,0.14620682372151572,0.598,0.08689876281121825,0.9658500530175176,0.15010950299906067,0.737,0.09365181870611615,0.3964900736489998,0.14022791454478,0.54,0.07713657633860868,0.6261188728559546,0.16132882536167592,0.83,0.11332480764188656,1.0063864553722732,0.16304533525267212,0.754,0.11627181549136434,0.6420639313527605,0.14055862339724348,0.586,0.08241697684679246,1.1327184059034803,0.1410131227271065,0.54,0.08329982755712959,0.92591036930297,2003-11-18 08:22:30,183.29055555555556,7.6371064814814815
2003.11.18.08.32.30,0.1546340805804242,0.735,0.09979826842421652,1.0943345458651983,0.14693123474653244,0.623,0.08964980821773673,1.3424651696425638,0.150424915733523,0.71,0.09454301165773213,0.3355883384369318,0.13913259837881498,0.496,0.07580972505525832,0.4204227689074389,0.15836866693878796,0.671,0.10916488256882655,0.44159254958911687,0.1633074131251874,0.662,0.11638145937175813,0.4384098013238167,0.14607401136709774,0.535,0.08250246254771612,0.8973902854896667,0.14214750656640754,0.588,0.0845277436758428,1.0407790341550225,2003-11-18 08:32:30,183.1238888888889,7.630162037037038
2003.11.18.08.42.30,0.15463081916091306,0.754,0.09893755890637897,1.1658861819534359,0.14783297889320063,0.547,0.08746241709612738,0.6837481194688206,0.15100282990285935,0.647,0.09354532221520848,0.23453667857055427,0.14069990192727125,0.52,0.07687939104140284,0.4147438741643259,0.1614277709817633,0.771,0.11291141675692204,0.7921840473575785,0.16358128295380403,0.857,0.11638644724887907,0.42627624537726794,0.09546265631125084,0.479,0.0815917851483001,0.9568027971450919,0.14121855913906112,0.491,0.08318154153872401,0.742857241749113,2003-11-18 08:42:30,182.9572222222222,7.623217592592592
2003.11.18.08.52.30,0.1529909799347865,0.723,0.09839879759614906,1.1456673297973072,0.147454041270863,0.735,0.08838081503235856,1.303804520856498,0.15028450249261607,0.696,0.09336487439559792,0.24867454940360956,0.13992399530777638,0.581,0.07624578604574658,0.4575076983518418,0.15930945665124727,0.737,0.1117643861803966,0.5803314700865503,0.1615880469707711,0.71,0.11435952040158592,0.4976580456223343,0.13565325400544442,0.498,0.08095614481970374,1.0949830222970895,0.14091693690067478,0.566,0.08312860973528352,0.8736944199781491,2003-11-18 08:52:30,182.79055555555556,7.6162731481481485
2003.11.18.09.02.30,0.1539084127386114,0.718,0.09869181414610334,1.056225526276151,0.14767107498328422,0.61,0.08802661088039952,1.004732940349939,0.15049470002737017,0.63,0.0936078921304102,0.31278649768428757,0.1403301450486495,0.574,0.07685382533775179,0.46554407916465657,0.16144420339717022,0.911,0.11292323549574615,0.8396790998058372,0.16316500631909212,0.906,0.11516594855070085,0.684145954354173,0.14322741320896376,0.549,0.08403752511288134,0.9691738189368957,0.1421351931604753,0.603,0.08467266007233669,0.9230698708487566,2003-11-18 09:02:30,182.6238888888889,7.609328703703704
2003.11.18.09.12.30,0.15464950227752916,0.762,0.09936782157061669,1.0743004773092029,0.14777380142203406,0.54,0.08901566201234488,1.0412685090922071,0.15147038067128216,0.725,0.0942539812945899,0.4005700034194839,0.14094465613761312,0.481,0.0768750993656045,0.36967976320381446,0.162463349683042,1.077,0.11463406062757296,1.0582766439444065,0.1647501963497028,0.784,0.11767736801534034,0.5098931495713783,0.14234030285343027,0.542,0.08305263684035101,0.9812937776292956,0.14344036540574756,0.618,0.08445474644912367,0.7322649758314737,2003-11-18 09:12:30,182.4572222222222,7.602384259259259
2003.11.18.09.22.30,0.15252728687742237,0.708,0.09594079035401813,0.8696522075926714,0.14701881157536015,0.696,0.08761743371133619,1.2440091816940644,0.1501439620037112,0.815,0.09394525020289074,0.31751473746937453,0.13953929060679243,0.498,0.07572129160683204,0.5043198398421822,0.1581985456127343,0.903,0.10909967573940173,0.6916962456748568,0.16144476488686463,0.664,0.11311853074602041,0.3954588634383631,0.14113624671472155,0.562,0.0821037632617527,0.8459366097836809,0.14091744833800302,0.493,0.08234262763800013,0.7323273521730562,2003-11-18 09:22:30,182.29055555555556,7.595439814814815
2003.11.18.09.32.30,0.15437096275085221,0.859,0.09873703785773637,1.1512535599105576,0.14788781759089176,0.701,0.08915798198344103,1.3232741699290917,0.15060029491380486,0.667,0.09435222923539169,0.2403676505552368,0.14063996465515455,0.508,0.0771473366227412,0.39409915334087886,0.15957337791578244,0.916,0.11114726646216722,0.8774859574589602,0.16284210098594168,0.725,0.1153519792047874,0.43932200494706564,0.14241760793114078,0.557,0.08393170445103464,0.8571947774799074,0.14146891964176928,0.513,0.08298510768926627,0.706488003837987,2003-11-18 09:32:30,182.1238888888889,7.588495370370371
2003.11.18.09.42.30,0.1529901142192793,0.85,0.09677824050514372,1.0251082217252003,0.1472049906672452,0.715,0.0876942884874948,1.1525230756831357,0.15130948388025575,0.525,0.0941751425024688,0.13225890116828642,0.14066713639553038,0.549,0.07679768349014733,0.32943024607611804,0.1600122500498497,0.891,0.11124681600098005,0.6775596286645613,0.16296570047482384,0.854,0.11495503170351024,0.43463108926290017,0.14150599762300273,0.564,0.08219044809549522,0.9687130481835542,0.14282460681040532,0.537,0.08439081038912605,0.9264441671396071,2003-11-18 09:42:30,181.9572222222222,7.581550925925925
2003.11.18.09.52.30,0.15288263232812982,0.779,0.09763856110195826,1.0574805718975684,0.14594820139431106,0.581,0.08763504923117045,1.070407511935608,0.14991774583943732,0.664,0.09327654854942957,0.2745759947759181,0.14052212122201393,0.571,0.0772356522380481,0.34820308145324264,0.16049175239834174,1.077,0.11259913104230758,1.0798700868442932,0.16168678714932733,0.647,0.11467651267690017,0.4553222451991146,0.14154938267041295,0.518,0.08308214283162603,0.7840046759758885,0.141436766216888,0.566,0.08297087727089977,0.6861787147922551,2003-11-18 09:52:30,181.79055555555556,7.5746064814814815
2003.11.18.10.02.30,0.15283729716367295,0.811,0.098474837901079,1.2794347219157158,0.145468333276793,0.674,0.08723502873784818,1.3543232083090109,0.15130544131744114,0.781,0.09524737383958,0.4104881858661016,0.1408644300257676,0.591,0.07762666188104297,0.49136512818956835,0.16183710584450342,0.833,0.11440337295891037,0.836608193735151,0.16333863525089523,0.752,0.1158717450402213,0.5433011131641594,0.14108500872700827,0.552,0.08149815015600795,0.8986268267535364,0.1416159555185145,0.598,0.08348938953597511,0.7427948161849596,2003-11-18 10:02:30,181.6238888888889,7.567662037037038
2003.11.18.10.12.30,0.15404126153049466,0.691,0.09975604958146991,0.971383630297332,0.1478278665374022,0.625,0.0889633948984458,1.0443801562122559,0.1506786537285661,0.62,0.09421963638965201,0.24769113143206045,0.14108444407987766,0.562,0.07691024874412189,0.44885036601032713,0.1608426190277413,0.774,0.11240282968949483,0.9158904811859365,0.1628352984577611,0.813,0.11471536961714852,0.48333848756164643,0.1426116501681117,0.637,0.08381414241150023,1.2682606889799866,0.1436693583248856,0.559,0.0850135138190949,1.0328802412939062,2003-11-18 10:12:30,181.4572222222222,7.560717592592592
2003.11.18.10.22.30,0.15336824620928707,0.759,0.09859098007925252,1.36612097313429,0.14685218689186033,0.54,0.08764068421157675,0.9300786364283757,0.1500790340290013,0.64,0.09324477512703415,0.24100973712197504,0.13989110109658737,0.5,0.0761461363803365,0.502467868529791,0.15967593188284904,0.923,0.11120692823009592,0.6379274652672207,0.16341837887072058,0.659,0.11563572516603467,0.4850990172065255,0.14045324824085148,0.54,0.082008351863408,0.9081680387961586,0.14144135268725336,0.818,0.08437255705505481,1.4983144818288707,2003-11-18 10:22:30,181.29055555555556,7.5537731481481485
2003.11.18.10.32.30,0.1529478548037288,0.701,0.09758099024997202,0.9578862766447984,0.14620883184597855,0.601,0.08707536141995195,0.7940659501894429,0.15018151517413852,0.625,0.09344914356036112,0.3602375889629865,0.13992531734319472,0.54,0.0760878632059402,0.32917451480000004,0.1594621673391529,0.713,0.11125184199109096,0.6635591062937882,0.1625006930574163,0.764,0.11652307857867113,0.45177958100493454,0.14011429974198744,0.522,0.0809054063985074,0.7116832516553955,0.14108849069655274,0.557,0.0820123485627172,0.7492199432738063,2003-11-18 10:32:30,181.1238888888889,7.546828703703704
2003.11.18.10.42.30,0.1557225099260099,0.776,0.09967524064309811,1.2655458206473078,0.14793400281697622,0.591,0.08933249108701466,1.2431929642254849,0.1511064139599764,0.625,0.09372818527446065,0.20664628162056653,0.14093807476324044,0.486,0.07618882925142961,0.31867247980709346,0.16260432303337025,0.742,0.1140138097135878,0.8864675749999931,0.16552397361060348,0.732,0.1175638045082544,0.4072819989013321,0.14156723984890537,0.625,0.08199071896290469,1.479115258451606,0.1419640447093361,0.581,0.0829138409517933,1.108109966118442,2003-11-18 10:42:30,180.9572222222222,7.539884259259259
2003.11.18.10.52.30,0.15251818811236292,0.776,0.09749108816058172,1.0872805694538474,0.14720036684073473,0.549,0.0875431478079032,0.9444157163662497,0.1503820781662288,0.605,0.09446032426990421,0.37757561909562387,0.13985086399502952,0.591,0.07608702662856466,0.5220436856476645,0.16144911050607597,0.842,0.11361550036746686,0.9273341132709723,0.16272866243573994,0.84,0.11572441560355094,0.4752668799155826,0.1402630219695528,0.571,0.08110747252203816,0.933664378435072,0.14006298597082137,0.562,0.08246167977986162,0.7364964004437589,2003-11-18 10:52:30,180.79055555555556,7.532939814814815
2003.11.18.11.02.30,0.15355497905244517,0.742,0.09772535176723618,1.1583217718010426,0.14603252059151928,0.576,0.08650359287098804,0.9267661646982179,0.150094255542559,0.688,0.09385268801364136,0.28860766866924337,0.13979438915862957,0.657,0.0771931667588336,0.6921392984177954,0.16116251230076353,0.801,0.11350891967506606,0.9711449302850106,0.16320172300738167,0.671,0.11652248127793505,0.4112407235652591,0.13966056315363556,0.493,0.08004274113770474,0.7804963524725066,0.14017395373138158,0.483,0.08209929130093928,0.7372269967300675,2003-11-18 11:02:30,180.6238888888889,7.525995370370371
2003.11.18.11.12.30,0.15363365326015815,0.659,0.09738874989342815,0.8328613939797362,0.14875551476778306,0.92,0.08885776006312004,1.7489745477502296,0.15175660540864852,0.686,0.09408421540181165,0.22995069015612257,0.14093408359218415,0.579,0.07571463425903034,0.4258755069793341,0.16000252775102883,0.913,0.11076091202132392,0.6588982685662126,0.1632123127499979,0.686,0.11568549178495574,0.49148026347794804,0.1406311121935572,0.54,0.07985074830966059,0.882295519264384,0.14281988373280916,0.566,0.08327191337388194,0.9781334694236206,2003-11-18 11:12:30,180.4572222222222,7.519050925925925
2003.11.18.11.22.30,0.15274833392094658,0.627,0.0966004180314208,1.0808750400710547,0.1470774665009693,0.762,0.08825697444318284,1.6777610530911717,0.15005254922625233,0.569,0.09351242232637443,0.2310847590372731,0.1400866030270427,0.571,0.07707738286039922,0.5090586079442208,0.15838360954795005,0.728,0.10953286800648881,0.4771923333695143,0.16184097042168047,0.842,0.11397543569231719,0.5235888305267618,0.1410303963870134,0.525,0.0812750011899226,0.8960692294792962,0.14171878479878294,0.613,0.08305513219340202,1.0763954535257385,2003-11-18 11:22:30,180.29055555555556,7.5121064814814815
2003.11.18.11.32.30,0.15303025289393352,0.703,0.09686013832555748,1.099403894744209,0.14743757070658542,0.632,0.0869166516643701,1.1153947356168885,0.14967439987039366,0.676,0.09312989684063386,0.2916724266187556,0.13915058726969137,0.569,0.0752064504126982,0.3802379412998853,0.16087617703046497,0.771,0.11329125811646511,0.8585708006339496,0.16270032168909307,0.742,0.11534131636943844,0.5467443724096985,0.1403358092415074,0.559,0.08194612240645258,0.9896019062437933,0.14078326146592987,0.508,0.08180883996059202,0.8149045249828109,2003-11-18 11:32:30,180.1238888888889,7.505162037037038
2003.11.18.11.42.30,0.15368696306839918,0.759,0.09938389075472276,1.1382057035852196,0.14676085641140618,0.671,0.08822467878719148,1.0163872007362196,0.15140103222433376,0.662,0.09487100724529886,0.25885470888487605,0.14084981716741327,0.586,0.07608891561114811,0.49582469281665453,0.15922643105859105,0.879,0.11072921495267922,0.6487501134045877,0.16217181553496354,0.71,0.11457948948860082,0.4170760314327615,0.14247374295511656,0.659,0.08324566862218269,1.1380912204399944,0.14294868096846855,0.601,0.08442270657189185,1.015395127182475,2003-11-18 11:42:30,179.9572222222222,7.498217592592592
2003.11.18.11.52.30,0.15367036539675394,0.667,0.09730603223803465,1.0960454004577347,0.14645205743502931,0.71,0.08753465055004568,1.2054727883164613,0.1506964750347221,0.693,0.0943320199085535,0.2178349501536916,0.1412035347731135,0.579,0.07826599893343127,0.3431535548745699,0.15970991831383705,0.747,0.11213946443971036,0.6436226955261839,0.16067118453853393,0.728,0.11368138211331036,0.556336482104248,0.14091471337412748,0.593,0.08263889079195197,1.0406837462305614,0.14226130330475942,0.669,0.0841421611303515,1.2126425344286371,2003-11-18 11:52:30,179.79055555555556,7.4912731481481485
2003.11.18.12.02.30,0.15317682190700802,0.679,0.09831324115020289,1.1863823335205872,0.14686726625250562,0.576,0.08720015460850176,0.9054178239837412,0.1486455220009587,0.508,0.09189378099117355,0.12925624200420271,0.13901162025674776,0.476,0.07505538600170673,0.31154898090524075,0.16107455450621305,0.735,0.11298005232820026,0.7408421546478348,0.16253099794491127,0.918,0.11544475113199022,0.5647572314491414,0.13977504143097672,0.72,0.08162035786857334,1.016240435819526,0.1405483829477193,0.593,0.08327470855152183,1.011753019339718,2003-11-18 12:02:30,179.6238888888889,7.484328703703704
2003.11.18.12.12.30,0.15313131938490734,0.798,0.09665631218677202,1.1357649243803056,0.1482008500088963,0.715,0.08782313554251009,1.4667835487432264,0.15083307739460905,0.703,0.09328495480579534,0.38742090546978636,0.14086059708981785,0.593,0.07673335400318039,0.6056711255815639,0.15973952736114658,0.627,0.11090740490670863,0.5224012154487223,0.16132379065000765,0.859,0.11377579301286427,0.5584819095663316,0.14242944628119827,0.688,0.08351797585134514,1.2178913537513996,0.14271267555361672,0.642,0.08418078656904165,1.1108956426672805,2003-11-18 12:12:30,179.4572222222222,7.477384259259259
2003.11.18.12.22.30,0.15283037567993069,0.857,0.0981201052065189,1.3398832806156937,0.14665784861556805,0.701,0.08878350537397042,1.5161847797621704,0.15049202928695676,0.601,0.09442950768930902,0.15735473809215428,0.13964233994555073,0.596,0.0764422206266259,0.5089906561256061,0.1587135045094521,0.723,0.11026313622721158,0.6023079052775091,0.16236815925736486,0.667,0.11471584886802745,0.5075448503929536,0.1407608401201418,0.54,0.08258724593694573,0.8556912603557496,0.14198688835538215,0.63,0.0848798590063338,0.8963635908641412,2003-11-18 12:22:30,179.29055555555556,7.470439814814815
2003.11.18.12.32.30,0.15290608937504338,0.745,0.0966467334855935,1.1489242631099277,0.1472667735366353,0.608,0.08692227778412524,1.0173148777260428,0.1491021561833216,0.706,0.09233749037695385,0.1646350468111648,0.13956224564743952,0.479,0.0756699116614613,0.29354249237331187,0.16157833291012635,0.742,0.1134638922076823,0.5482258600503407,0.16374219044473734,0.684,0.11695144233221139,0.4013378664163718,0.14130548809864701,0.569,0.08220632812244248,1.192209910536036,0.14137901636923086,0.54,0.08292453899261086,1.044199066469326,2003-11-18 12:32:30,179.1238888888889,7.463495370370371
2003.11.18.12.42.30,0.15639333082258097,0.881,0.10069730379497195,1.13814560236347,0.1490948574353652,0.676,0.08989463396711216,1.2397837726910197,0.1522113872103016,0.708,0.09474257952435691,0.3856728030052605,0.14145310894869015,0.618,0.07693482604820896,0.4589153377070656,0.1619439900342187,0.793,0.11269808650578621,0.7398455132601547,0.16472599111384184,0.974,0.11692311965179887,0.6676845936677434,0.14205454515371244,0.669,0.08338007182946054,1.0864415184800658,0.1429387388241572,0.654,0.08505922403734535,1.1828787108906464,2003-11-18 12:42:30,178.9572222222222,7.456550925925925
2003.11.18.12.52.30,0.15427324771630854,0.857,0.09894056709046464,1.383335558746806,0.14719579644213476,0.664,0.08811613854124188,1.2470394008208423,0.14961690092036936,0.623,0.09283904086982758,0.2524477023428324,0.14041942804143726,0.483,0.07645965318765255,0.46717229142060157,0.16115306406827562,0.84,0.11358806248657186,0.6522340750528226,0.16281811605597094,0.601,0.11533865170628756,0.33997404254767405,0.14183252685413217,0.659,0.08338554986379693,1.21415950434056,0.14296583893894244,0.681,0.08559438075778437,1.3057289055566192,2003-11-18 12:52:30,178.79055555555556,7.4496064814814815
2003.11.18.13.02.30,0.153134352074106,0.723,0.0985765391438865,0.9459283744344966,0.14679298857282191,0.596,0.08807405644878374,1.0240531671282564,0.1498220080029341,0.693,0.09332832382617784,0.35948486637110877,0.13983492779434614,0.542,0.07632569315845864,0.43232926948408057,0.15897895675656654,0.664,0.11001986366406041,0.5183893943073916,0.16206794500711152,0.815,0.11457216573958522,0.5043893068633465,0.141161972535929,0.588,0.08173241339415055,0.8935010230287714,0.1413763709800346,0.586,0.08332932115159615,1.0665042345557065,2003-11-18 13:02:30,178.6238888888889,7.442662037037038
2003.11.18.13.12.30,0.15443875802553175,0.75,0.09876838666480459,1.263257925573087,0.1474663610343686,0.601,0.08782269015968129,1.0658322599489702,0.15017980548199342,0.806,0.09227863165529505,0.4413553255735301,0.1407659122124942,0.598,0.07549181925225405,0.5870794774411858,0.16035614659251451,0.981,0.11062227296371101,0.730353218597446,0.16394060888683895,0.994,0.11557322328828591,0.681098720500076,0.13894022661657646,0.581,0.0810310734150584,0.6851094846735784,0.14214099067640112,0.51,0.08363935927908696,0.7062797051880771,2003-11-18 13:12:30,178.4572222222222,7.435717592592592
2003.11.18.13.22.30,0.15557687948306298,0.762,0.1004017639704294,1.350301386747975,0.14776285883526982,0.662,0.08828852739486956,1.2259348725084784,0.1512555758269757,0.62,0.09514720556793306,0.3994246676453983,0.1412783330267331,0.625,0.07816223292308831,0.5620741059495686,0.1602397107229607,0.74,0.11163149075122887,0.7624730025941848,0.163928597588773,0.732,0.11619679101436628,0.5482057571205807,0.1393980055634876,0.557,0.0821653306419635,0.89164784892098,0.14194319361929175,0.554,0.08412925517953086,1.015840120183074,2003-11-18 13:22:30,178.29055555555556,7.4287731481481485
2003.11.18.13.32.30,0.15153203785369532,0.596,0.09576108633451112,0.802409319543695,0.14565651214844463,0.559,0.08521766319793384,0.7860519951105198,0.14893831222895396,0.62,0.09184213737781514,0.13546259514205516,0.1394104043457437,0.488,0.07486206922593346,0.36881226863415373,0.1613018743776227,0.898,0.11382346109831404,0.8179176543342552,0.16183572384882108,0.691,0.11520254557763253,0.3938533424996722,0.13908761377865617,0.544,0.07951602974899602,0.8455172852615482,0.13999653036995238,0.542,0.08180196334043667,0.9020832878884124,2003-11-18 13:32:30,178.1238888888889,7.421828703703704
2003.11.18.13.42.30,0.15317959406235993,0.647,0.09789864838272781,1.0737779884024574,0.1467920598598256,0.552,0.08736163183268782,0.83162296326977,0.151536676118306,0.715,0.09358888613637385,0.3320691649676659,0.1407327233235487,0.51,0.07575770455915128,0.25976553509371314,0.1605032687130643,0.781,0.11075175222727335,0.48318897192689425,0.16253091067187228,0.679,0.11439092214310514,0.42370039193462805,0.13985161011430117,0.549,0.08128666333157034,0.7703275206151572,0.1428631184227362,0.554,0.08374720313107704,1.0105708906170996,2003-11-18 13:42:30,177.9572222222222,7.414884259259259
2003.11.18.13.52.30,0.15414310248895952,0.759,0.09743798771322058,0.9087010873684358,0.14779315495106876,0.571,0.08850114837902144,0.9732293113782982,0.15021030878483133,0.657,0.09388903399622202,0.257370903093904,0.14036147687115977,0.544,0.07694984272932245,0.3204511663634082,0.1616542360750736,0.745,0.11331111805319932,0.45928093775156587,0.16407101525520892,0.828,0.11708939422348963,0.40353205587396834,0.1408345511612163,0.803,0.08181702106098125,0.9524976563111105,0.14193229655945339,0.515,0.0841788530404131,0.8144286213313747,2003-11-18 13:52:30,177.79055555555556,7.407939814814815
2003.11.18.14.02.30,0.1530029082776084,0.647,0.09803550260859226,1.1593104880046967,0.14521349012692916,0.564,0.08761268896446221,0.8654273291400347,0.1498477169704297,0.669,0.09340549508844886,0.1746753111509034,0.13900531548964234,0.557,0.0748464631757394,0.5028097181810587,0.16235786031075766,0.791,0.11529825314023985,0.8062234851579095,0.16308675033480072,0.72,0.11650257733108535,0.45116114217933845,0.13954598029049198,0.662,0.07974681303883607,0.7745481024800647,0.1415889734490075,0.513,0.08380713005960906,0.6033716201424313,2003-11-18 14:02:30,177.6238888888889,7.400995370370371
